country_code,country_name,state_code,state_name,state_abbreviation,municipality_code,municipality_name,population_size,hdi,years,employability_rate
BR,Brasil,43,Rio Grande do Sul,RS,4300877,Araricá,5840,0.679,"[2020, 2019, 2018, 2017, 2016]","[2084, 2088, 1925, 1954, 1767]"
BR,Brasil,43,Rio Grande do Sul,RS,4300901,Aratiba,6145,0.772,"[2020, 2019, 2018, 2017, 2016]","[1334, 1489, 1384, 1387, 1231]"
BR,Brasil,43,Rio Grande do Sul,RS,4301958,Barra Funda,2563,0.763,"[2020, 2019, 2018, 2017, 2016]","[933, 999, 989, 1113, 1082]"
BR,Brasil,43,Rio Grande do Sul,RS,4301008,Arroio do Meio,21121,0.769,"[2020, 2019, 2018, 2017, 2016]","[8971, 8747, 8459, 8134, 8208]"
BR,Brasil,43,Rio Grande do Sul,RS,4301057,Arroio do Sal,10483,0.74,"[2020, 2019, 2018, 2017, 2016]","[2457, 2437, 2538, 2578, 2389]"
BR,Brasil,43,Rio Grande do Sul,RS,4301073,Arroio do Padre,2966,0.669,"[2020, 2019, 2018, 2017, 2016]","[359, 344, 335, 310, 303]"
BR,Brasil,43,Rio Grande do Sul,RS,4301107,Arroio dos Ratos,14201,0.698,"[2020, 2019, 2018, 2017, 2016]","[2090, 2088, 1930, 2235, 2135]"
BR,Brasil,43,Rio Grande do Sul,RS,4301206,Arroio do Tigre,13452,0.707,"[2020, 2019, 2018, 2017, 2016]","[2164, 2193, 2122, 2124, 1914]"
BR,Brasil,43,Rio Grande do Sul,RS,4302006,Barros Cassal,11167,0.65,"[2020, 2019, 2018, 2017, 2016]","[1009, 1051, 1042, 1104, 1047]"
BR,Brasil,43,Rio Grande do Sul,RS,4301305,Arroio Grande,18185,0.657,"[2020, 2019, 2018, 2017, 2016]","[2082, 2246, 2360, 2738, 2770]"
BR,Brasil,43,Rio Grande do Sul,RS,4301404,Arvorezinha,10422,0.694,"[2020, 2019, 2018, 2017, 2016]","[2348, 2304, 2219, 2218, 2261]"
BR,Brasil,43,Rio Grande do Sul,RS,4301503,Augusto Pestana,6545,0.743,"[2020, 2019, 2018, 2017, 2016]","[1361, 1398, 1424, 1417, 1359]"
BR,Brasil,43,Rio Grande do Sul,RS,4301552,Áurea,3517,0.707,"[2020, 2019, 2018, 2017, 2016]","[635, 664, 680, 662, 665]"
BR,Brasil,43,Rio Grande do Sul,RS,4301602,Bagé,121518,0.74,"[2020, 2019, 2018, 2017, 2016]","[23031, 23327, 23280, 23341, 22700]"
BR,Brasil,43,Rio Grande do Sul,RS,4301636,Balneário Pinhal,14645,0.696,"[2020, 2019, 2018, 2017, 2016]","[2002, 1834, 1900, 1911, 1845]"
BR,Brasil,43,Rio Grande do Sul,RS,4301701,Barão de Cotegipe,6616,0.719,"[2020, 2019, 2018, 2017, 2016]","[1981, 1965, 1886, 1836, 1752]"
BR,Brasil,43,Rio Grande do Sul,RS,4301750,Barão do Triunfo,7550,0.61,"[2020, 2019, 2018, 2017, 2016]","[517, 451, 436, 464, 456]"
BR,Brasil,43,Rio Grande do Sul,RS,4301800,Barracão,5237,0.71,"[2020, 2019, 2018, 2017, 2016]","[764, 779, 783, 805, 773]"
BR,Brasil,43,Rio Grande do Sul,RS,4301859,Barra do Guarita,3266,0.734,"[2020, 2019, 2018, 2017, 2016]","[264, 318, 313, 320, 314]"
BR,Brasil,43,Rio Grande do Sul,RS,4301875,Barra do Quaraí,4238,0.662,"[2020, 2019, 2018, 2017, 2016]","[778, 825, 832, 774, 617]"
BR,Brasil,43,Rio Grande do Sul,RS,4301909,Barra do Ribeiro,13618,0.67,"[2020, 2019, 2018, 2017, 2016]","[2204, 2322, 2239, 2385, 2541]"
BR,Brasil,43,Rio Grande do Sul,RS,4302055,Benjamin Constant do Sul,1924,0.619,"[2020, 2019, 2018, 2017, 2016]","[207, 268, 220, 206, 207]"
BR,Brasil,43,Rio Grande do Sul,RS,4302105,Bento Gonçalves,123090,0.778,"[2020, 2019, 2018, 2017, 2016]","[52568, 52242, 51841, 52511, 51491]"
BR,Brasil,43,Rio Grande do Sul,RS,4302154,Boa Vista das Missões,2087,0.676,"[2020, 2019, 2018, 2017, 2016]","[422, 414, 450, 433, 436]"
BR,Brasil,43,Rio Grande do Sul,RS,4302204,Boa Vista do Buricá,6712,0.762,"[2020, 2019, 2018, 2017, 2016]","[2082, 2166, 2114, 2130, 2114]"
BR,Brasil,43,Rio Grande do Sul,RS,4302220,Boa Vista do Cadeado,2466,0.703,"[2020, 2019, 2018, 2017, 2016]","[345, 329, 308, 293, 299]"
BR,Brasil,43,Rio Grande do Sul,RS,4306320,Derrubadas,2718,0.707,"[2020, 2019, 2018, 2017, 2016]","[346, 366, 319, 313, 303]"
BR,Brasil,43,Rio Grande do Sul,RS,4302238,Boa Vista do Incra,2628,0.731,"[2020, 2019, 2018, 2017, 2016]","[431, 410, 412, 418, 377]"
BR,Brasil,43,Rio Grande do Sul,RS,4302253,Boa Vista do Sul,2773,0.728,"[2020, 2019, 2018, 2017, 2016]","[760, 785, 749, 718, 693]"
BR,Brasil,43,Rio Grande do Sul,RS,4302303,Bom Jesus,11270,0.666,"[2020, 2019, 2018, 2017, 2016]","[2086, 2072, 2048, 2089, 2036]"
BR,Brasil,43,Rio Grande do Sul,RS,4302352,Bom Princípio,14446,0.746,"[2020, 2019, 2018, 2017, 2016]","[6113, 5883, 6175, 5850, 5741]"
BR,Brasil,43,Rio Grande do Sul,RS,4302378,Bom Progresso,1858,0.723,"[2020, 2019, 2018, 2017, 2016]","[337, 367, 346, 340, 324]"
BR,Brasil,43,Rio Grande do Sul,RS,4302402,Bom Retiro do Sul,12448,0.739,"[2020, 2019, 2018, 2017, 2016]","[3589, 3679, 3585, 3597, 3514]"
BR,Brasil,43,Rio Grande do Sul,RS,4302709,Butiá,20963,0.689,"[2020, 2019, 2018, 2017, 2016]","[3882, 3860, 3632, 3630, 4041]"
BR,Brasil,43,Rio Grande do Sul,RS,4302808,Caçapava do Sul,33476,0.704,"[2020, 2019, 2018, 2017, 2016]","[6184, 6528, 6785, 6719, 6469]"
BR,Brasil,43,Rio Grande do Sul,RS,4302907,Cacequi,12291,0.7,"[2020, 2019, 2018, 2017, 2016]","[1282, 1259, 1352, 1282, 1343]"
BR,Brasil,43,Rio Grande do Sul,RS,4302451,Boqueirão do Leão,7691,0.7,"[2020, 2019, 2018, 2017, 2016]","[709, 816, 842, 902, 821]"
BR,Brasil,43,Rio Grande do Sul,RS,4302501,Bossoroca,6135,0.692,"[2020, 2019, 2018, 2017, 2016]","[851, 840, 803, 795, 691]"
BR,Brasil,43,Rio Grande do Sul,RS,4302584,Bozano,2099,0.745,"[2020, 2019, 2018, 2017, 2016]","[255, 267, 247, 258, 253]"
BR,Brasil,43,Rio Grande do Sul,RS,4302600,Braga,3271,0.674,"[2020, 2019, 2018, 2017, 2016]","[430, 377, 402, 448, 432]"
BR,Brasil,43,Rio Grande do Sul,RS,4302659,Brochier,5132,0.699,"[2020, 2019, 2018, 2017, 2016]","[931, 937, 1010, 984, 1048]"
BR,Brasil,43,Rio Grande do Sul,RS,4303202,Cacique Doble,5083,0.662,"[2020, 2019, 2018, 2017, 2016]","[730, 577, 513, 666, 750]"
BR,Brasil,43,Rio Grande do Sul,RS,4303301,Caibaté,4802,0.719,"[2020, 2019, 2018, 2017, 2016]","[1053, 1033, 1024, 1062, 1038]"
BR,Brasil,43,Rio Grande do Sul,RS,4303400,Caiçara,4659,0.699,"[2020, 2019, 2018, 2017, 2016]","[585, 550, 540, 567, 551]"
BR,Brasil,43,Rio Grande do Sul,RS,4303509,Camaquã,66686,0.697,"[2020, 2019, 2018, 2017, 2016]","[14062, 14351, 13489, 13507, 13556]"
BR,Brasil,43,Rio Grande do Sul,RS,4322327,Turuçu,3408,0.629,"[2020, 2019, 2018, 2017, 2016]","[475, 458, 490, 507, 445]"
BR,Brasil,43,Rio Grande do Sul,RS,4303558,Camargo,2750,0.736,"[2020, 2019, 2018, 2017, 2016]","[653, 801, 715, 775, 711]"
BR,Brasil,43,Rio Grande do Sul,RS,4303608,Cambará do Sul,6383,0.697,"[2020, 2019, 2018, 2017, 2016]","[1680, 1729, 1850, 1968, 1958]"
BR,Brasil,43,Rio Grande do Sul,RS,4303673,Campestre da Serra,3402,0.706,"[2020, 2019, 2018, 2017, 2016]","[522, 542, 572, 577, 551]"
BR,Brasil,43,Rio Grande do Sul,RS,4303707,Campina das Missões,5325,0.738,"[2020, 2019, 2018, 2017, 2016]","[925, 911, 912, 943, 922]"
BR,Brasil,43,Rio Grande do Sul,RS,4303806,Campinas do Sul,5422,0.76,"[2020, 2019, 2018, 2017, 2016]","[1216, 1217, 1237, 1272, 1185]"
BR,Brasil,43,Rio Grande do Sul,RS,4304002,Campo Novo,4273,0.703,"[2020, 2019, 2018, 2017, 2016]","[1330, 1416, 1379, 1426, 1398]"
BR,Brasil,43,Rio Grande do Sul,RS,4304101,Campos Borges,3272,0.708,"[2020, 2019, 2018, 2017, 2016]","[666, 651, 618, 625, 574]"
BR,Brasil,43,Rio Grande do Sul,RS,4304200,Candelária,31475,0.674,"[2020, 2019, 2018, 2017, 2016]","[5762, 5882, 5742, 5744, 5349]"
BR,Brasil,43,Rio Grande do Sul,RS,4304309,Cândido Godói,6106,0.728,"[2020, 2019, 2018, 2017, 2016]","[1366, 1279, 1263, 1192, 1096]"
BR,Brasil,43,Rio Grande do Sul,RS,4304358,Candiota,9707,0.698,"[2020, 2019, 2018, 2017, 2016]","[2477, 2643, 4253, 3466, 2508]"
BR,Brasil,43,Rio Grande do Sul,RS,4304663,Capão do Leão,25462,0.637,"[2020, 2019, 2018, 2017, 2016]","[4038, 3840, 3619, 3380, 3677]"
BR,Brasil,43,Rio Grande do Sul,RS,4304408,Canela,45957,0.748,"[2020, 2019, 2018, 2017, 2016]","[12016, 11879, 11783, 11636, 11566]"
BR,Brasil,43,Rio Grande do Sul,RS,4304507,Canguçu,56370,0.65,"[2020, 2019, 2018, 2017, 2016]","[5945, 6038, 5823, 5959, 5968]"
BR,Brasil,43,Rio Grande do Sul,RS,4304606,Canoas,349728,0.75,"[2020, 2019, 2018, 2017, 2016]","[93588, 95703, 96764, 97529, 94555]"
BR,Brasil,43,Rio Grande do Sul,RS,4304614,Canudos do Vale,1693,0.713,"[2020, 2019, 2018, 2017, 2016]","[234, 261, 249, 219, 254]"
BR,Brasil,43,Rio Grande do Sul,RS,4304622,Capão Bonito do Sul,1628,0.637,"[2020, 2019, 2018, 2017, 2016]","[268, 246, 252, 253, 216]"
BR,Brasil,43,Rio Grande do Sul,RS,4304630,Capão da Canoa,55009,0.743,"[2020, 2019, 2018, 2017, 2016]","[16369, 16447, 15618, 16094, 15688]"
BR,Brasil,43,Rio Grande do Sul,RS,4304655,Capão do Cipó,3745,0.672,"[2020, 2019, 2018, 2017, 2016]","[375, 354, 352, 334, 285]"
BR,Brasil,43,Rio Grande do Sul,RS,4304671,Capivari do Sul,4793,0.766,"[2020, 2019, 2018, 2017, 2016]","[1180, 1100, 1198, 1144, 1146]"
BR,Brasil,43,Rio Grande do Sul,RS,4304689,Capela de Santana,12183,0.661,"[2020, 2019, 2018, 2017, 2016]","[1677, 1598, 1643, 1564, 1753]"
BR,Brasil,43,Rio Grande do Sul,RS,4304697,Capitão,2770,0.746,"[2020, 2019, 2018, 2017, 2016]","[527, 639, 626, 608, 564]"
BR,Brasil,43,Rio Grande do Sul,RS,4304705,Carazinho,62413,0.766,"[2020, 2019, 2018, 2017, 2016]","[16796, 16792, 16129, 16165, 16652]"
BR,Brasil,43,Rio Grande do Sul,RS,4304713,Caraá,8426,0.652,"[2020, 2019, 2018, 2017, 2016]","[999, 1196, 1227, 1198, 1202]"
BR,Brasil,43,Rio Grande do Sul,RS,4304804,Carlos Barbosa,30630,0.796,"[2020, 2019, 2018, 2017, 2016]","[15036, 14426, 14387, 14310, 13705]"
BR,Brasil,43,Rio Grande do Sul,RS,4304853,Carlos Gomes,1327,0.739,"[2020, 2019, 2018, 2017, 2016]","[224, 227, 207, 211, 190]"
BR,Brasil,43,Rio Grande do Sul,RS,4304903,Casca,9070,0.785,"[2020, 2019, 2018, 2017, 2016]","[3702, 3872, 3753, 3662, 3757]"
BR,Brasil,43,Rio Grande do Sul,RS,4304952,Caseiros,3228,0.703,"[2020, 2019, 2018, 2017, 2016]","[528, 498, 531, 521, 490]"
BR,Brasil,43,Rio Grande do Sul,RS,4305009,Catuípe,8631,0.739,"[2020, 2019, 2018, 2017, 2016]","[1342, 1374, 1378, 1307, 1240]"
BR,Brasil,43,Rio Grande do Sul,RS,4305108,Caxias do Sul,523716,0.782,"[2020, 2019, 2018, 2017, 2016]","[192189, 196279, 195451, 194817, 195543]"
BR,Brasil,43,Rio Grande do Sul,RS,4305116,Centenário,2865,0.701,"[2020, 2019, 2018, 2017, 2016]","[303, 329, 326, 340, 316]"
BR,Brasil,43,Rio Grande do Sul,RS,4305124,Cerrito,6005,0.649,"[2020, 2019, 2018, 2017, 2016]","[485, 512, 499, 572, 568]"
BR,Brasil,43,Rio Grande do Sul,RS,4305132,Cerro Branco,4720,0.661,"[2020, 2019, 2018, 2017, 2016]","[432, 457, 455, 452, 462]"
BR,Brasil,43,Rio Grande do Sul,RS,4305157,Cerro Grande,2281,0.674,"[2020, 2019, 2018, 2017, 2016]","[355, 322, 339, 337, 303]"
BR,Brasil,43,Rio Grande do Sul,RS,4305173,Cerro Grande do Sul,12579,0.66,"[2020, 2019, 2018, 2017, 2016]","[1163, 1157, 1124, 1042, 1093]"
BR,Brasil,43,Rio Grande do Sul,RS,4305439,Chuí,6832,0.706,"[2020, 2019, 2018, 2017, 2016]","[2055, 2365, 2169, 2138, 1980]"
BR,Brasil,43,Rio Grande do Sul,RS,4305207,Cerro Largo,14243,0.764,"[2020, 2019, 2018, 2017, 2016]","[3734, 3846, 3657, 3618, 3599]"
BR,Brasil,43,Rio Grande do Sul,RS,4305306,Chapada,9211,0.757,"[2020, 2019, 2018, 2017, 2016]","[2475, 2537, 2390, 2237, 2218]"
BR,Brasil,43,Rio Grande do Sul,RS,4305355,Charqueadas,41705,0.747,"[2020, 2019, 2018, 2017, 2016]","[7148, 7078, 7411, 7680, 5569]"
BR,Brasil,43,Rio Grande do Sul,RS,4305371,Charrua,3228,0.62,"[2020, 2019, 2018, 2017, 2016]","[285, 276, 267, 269, 254]"
BR,Brasil,43,Rio Grande do Sul,RS,4305405,Chiapetta,3684,0.732,"[2020, 2019, 2018, 2017, 2016]","[781, 743, 699, 701, 519]"
BR,Brasil,43,Rio Grande do Sul,RS,4305447,Chuvisca,5518,0.616,"[2020, 2019, 2018, 2017, 2016]","[406, 387, 364, 362, 346]"
BR,Brasil,43,Rio Grande do Sul,RS,4305454,Cidreira,16897,0.729,"[2020, 2019, 2018, 2017, 2016]","[2416, 2537, 2619, 2525, 2276]"
BR,Brasil,43,Rio Grande do Sul,RS,4305504,Ciríaco,4693,0.719,"[2020, 2019, 2018, 2017, 2016]","[714, 750, 732, 684, 673]"
BR,Brasil,43,Rio Grande do Sul,RS,4305587,Colinas,2466,0.765,"[2020, 2019, 2018, 2017, 2016]","[508, 495, 543, 577, 624]"
BR,Brasil,43,Rio Grande do Sul,RS,4305603,Colorado,3088,0.758,"[2020, 2019, 2018, 2017, 2016]","[556, 608, 643, 637, 593]"
BR,Brasil,43,Rio Grande do Sul,RS,4305702,Condor,6766,0.747,"[2020, 2019, 2018, 2017, 2016]","[1952, 2002, 1937, 1794, 1754]"
BR,Brasil,43,Rio Grande do Sul,RS,4305801,Constantina,9903,0.754,"[2020, 2019, 2018, 2017, 2016]","[2575, 2615, 2667, 2630, 2594]"
BR,Brasil,43,Rio Grande do Sul,RS,4305835,Coqueiro Baixo,1490,0.692,"[2020, 2019, 2018, 2017, 2016]","[187, 194, 196, 167, 161]"
BR,Brasil,43,Rio Grande do Sul,RS,4305850,Coqueiros do Sul,2267,0.746,"[2020, 2019, 2018, 2017, 2016]","[361, 349, 344, 348, 339]"
BR,Brasil,43,Rio Grande do Sul,RS,4305871,Coronel Barros,2521,0.744,"[2020, 2019, 2018, 2017, 2016]","[455, 461, 493, 475, 430]"
BR,Brasil,43,Rio Grande do Sul,RS,4305900,Coronel Bicaco,7213,0.665,"[2020, 2019, 2018, 2017, 2016]","[1016, 982, 909, 879, 864]"
BR,Brasil,43,Rio Grande do Sul,RS,4305934,Coronel Pilar,1602,0.727,"[2020, 2019, 2018, 2017, 2016]","[214, 223, 210, 192, 179]"
BR,Brasil,43,Rio Grande do Sul,RS,4305959,Cotiporã,3824,0.741,"[2020, 2019, 2018, 2017, 2016]","[964, 934, 937, 970, 958]"
BR,Brasil,43,Rio Grande do Sul,RS,4305975,Coxilha,2731,0.706,"[2020, 2019, 2018, 2017, 2016]","[594, 635, 597, 611, 538]"
BR,Brasil,43,Rio Grande do Sul,RS,4306007,Crissiumal,13269,0.712,"[2020, 2019, 2018, 2017, 2016]","[2690, 2744, 2634, 2767, 2799]"
BR,Brasil,43,Rio Grande do Sul,RS,4306056,Cristal,8121,0.644,"[2020, 2019, 2018, 2017, 2016]","[2508, 2619, 2441, 2316, 2139]"
BR,Brasil,43,Rio Grande do Sul,RS,4306072,Cristal do Sul,2840,0.66,"[2020, 2019, 2018, 2017, 2016]","[232, 264, 266, 250, 258]"
BR,Brasil,43,Rio Grande do Sul,RS,4306106,Cruz Alta,59561,0.75,"[2020, 2019, 2018, 2017, 2016]","[13710, 14003, 13748, 14298, 15003]"
BR,Brasil,43,Rio Grande do Sul,RS,4306130,Cruzaltense,1765,0.719,"[2020, 2019, 2018, 2017, 2016]","[218, 239, 244, 242, 207]"
BR,Brasil,43,Rio Grande do Sul,RS,4306205,Cruzeiro do Sul,12457,0.723,"[2020, 2019, 2018, 2017, 2016]","[3403, 3219, 3464, 3386, 3460]"
BR,Brasil,43,Rio Grande do Sul,RS,4306304,David Canabarro,4732,0.762,"[2020, 2019, 2018, 2017, 2016]","[969, 1000, 938, 974, 933]"
BR,Brasil,43,Rio Grande do Sul,RS,4306353,Dezesseis de Novembro,2331,0.654,"[2020, 2019, 2018, 2017, 2016]","[231, 227, 202, 227, 208]"
BR,Brasil,43,Rio Grande do Sul,RS,4306379,Dilermando de Aguiar,2991,0.648,"[2020, 2019, 2018, 2017, 2016]","[331, 302, 291, 281, 259]"
BR,Brasil,43,Rio Grande do Sul,RS,4306403,Dois Irmãos,33547,0.743,"[2020, 2019, 2018, 2017, 2016]","[12858, 13873, 13547, 13540, 14165]"
BR,Brasil,43,Rio Grande do Sul,RS,4306429,Dois Irmãos das Missões,1992,0.67,"[2020, 2019, 2018, 2017, 2016]","[283, 284, 283, 301, 280]"
BR,Brasil,43,Rio Grande do Sul,RS,4306452,Dois Lajeados,3410,0.757,"[2020, 2019, 2018, 2017, 2016]","[801, 802, 748, 771, 767]"
BR,Brasil,43,Rio Grande do Sul,RS,4307609,Estância Velha,51292,0.757,"[2020, 2019, 2018, 2017, 2016]","[15125, 16144, 15544, 15849, 15300]"
BR,Brasil,43,Rio Grande do Sul,RS,4306502,Dom Feliciano,15556,0.587,"[2020, 2019, 2018, 2017, 2016]","[1188, 1121, 1178, 1144, 1096]"
BR,Brasil,43,Rio Grande do Sul,RS,4306551,Dom Pedro de Alcântara,2520,0.691,"[2020, 2019, 2018, 2017, 2016]","[430, 453, 473, 459, 410]"
BR,Brasil,43,Rio Grande do Sul,RS,4306601,Dom Pedrito,38222,0.708,"[2020, 2019, 2018, 2017, 2016]","[6063, 6027, 6011, 6230, 6225]"
BR,Brasil,43,Rio Grande do Sul,RS,4306700,Dona Francisca,2958,0.697,"[2020, 2019, 2018, 2017, 2016]","[461, 459, 543, 478, 462]"
BR,Brasil,43,Rio Grande do Sul,RS,4306734,Doutor Maurício Cardoso,4380,0.706,"[2020, 2019, 2018, 2017, 2016]","[608, 665, 649, 694, 672]"
BR,Brasil,43,Rio Grande do Sul,RS,4306759,Doutor Ricardo,1967,0.724,"[2020, 2019, 2018, 2017, 2016]","[488, 500, 506, 515, 504]"
BR,Brasil,43,Rio Grande do Sul,RS,4306767,Eldorado do Sul,42490,0.717,"[2020, 2019, 2018, 2017, 2016]","[17459, 18177, 16952, 16482, 16600]"
BR,Brasil,43,Rio Grande do Sul,RS,4306809,Encantado,23047,0.767,"[2020, 2019, 2018, 2017, 2016]","[9951, 9952, 9691, 9767, 9599]"
BR,Brasil,43,Rio Grande do Sul,RS,4306908,Encruzilhada do Sul,26039,0.657,"[2020, 2019, 2018, 2017, 2016]","[3908, 3865, 3941, 3974, 4171]"
BR,Brasil,43,Rio Grande do Sul,RS,4306924,Engenho Velho,932,0.717,"[2020, 2019, 2018, 2017, 2016]","[204, 201, 100, 222, 227]"
BR,Brasil,43,Rio Grande do Sul,RS,4306932,Entre-Ijuís,8350,0.68,"[2020, 2019, 2018, 2017, 2016]","[1520, 1531, 1385, 1357, 1383]"
BR,Brasil,43,Rio Grande do Sul,RS,4306957,Entre Rios do Sul,2724,0.703,"[2020, 2019, 2018, 2017, 2016]","[474, 502, 487, 490, 485]"
BR,Brasil,43,Rio Grande do Sul,RS,4306973,Erebango,2978,0.712,"[2020, 2019, 2018, 2017, 2016]","[376, 396, 410, 441, 442]"
BR,Brasil,43,Rio Grande do Sul,RS,4307005,Erechim,107368,0.776,"[2020, 2019, 2018, 2017, 2016]","[44825, 44423, 42747, 41567, 41481]"
BR,Brasil,43,Rio Grande do Sul,RS,4307054,Ernestina,3171,0.716,"[2020, 2019, 2018, 2017, 2016]","[734, 747, 763, 797, 865]"
BR,Brasil,43,Rio Grande do Sul,RS,4307104,Herval,6807,0.687,"[2020, 2019, 2018, 2017, 2016]","[752, 719, 723, 721, 729]"
BR,Brasil,43,Rio Grande do Sul,RS,4307559,Estação,5924,0.753,"[2020, 2019, 2018, 2017, 2016]","[1683, 1609, 2189, 2126, 2202]"
BR,Brasil,43,Rio Grande do Sul,RS,4307203,Erval Grande,4780,0.681,"[2020, 2019, 2018, 2017, 2016]","[737, 684, 683, 707, 627]"
BR,Brasil,43,Rio Grande do Sul,RS,4307302,Erval Seco,6697,0.685,"[2020, 2019, 2018, 2017, 2016]","[891, 896, 931, 899, 879]"
BR,Brasil,43,Rio Grande do Sul,RS,4307401,Esmeralda,3291,0.68,"[2020, 2019, 2018, 2017, 2016]","[496, 562, 570, 520, 508]"
BR,Brasil,43,Rio Grande do Sul,RS,4307450,Esperança do Sul,2846,0.661,"[2020, 2019, 2018, 2017, 2016]","[392, 397, 383, 392, 363]"
BR,Brasil,43,Rio Grande do Sul,RS,4307500,Espumoso,15594,0.765,"[2020, 2019, 2018, 2017, 2016]","[3593, 3729, 3707, 3735, 3740]"
BR,Brasil,43,Rio Grande do Sul,RS,4307807,Estrela,34669,0.767,"[2020, 2019, 2018, 2017, 2016]","[13388, 12907, 12654, 12982, 13117]"
BR,Brasil,43,Rio Grande do Sul,RS,4307815,Estrela Velha,3646,0.679,"[2020, 2019, 2018, 2017, 2016]","[479, 535, 514, 543, 482]"
BR,Brasil,43,Rio Grande do Sul,RS,4307831,Eugênio de Castro,2310,0.712,"[2020, 2019, 2018, 2017, 2016]","[336, 347, 352, 357, 351]"
BR,Brasil,43,Rio Grande do Sul,RS,4307864,Fagundes Varela,2750,0.763,"[2020, 2019, 2018, 2017, 2016]","[727, 703, 722, 765, 767]"
BR,Brasil,43,Rio Grande do Sul,RS,4307906,Farroupilha,73758,0.777,"[2020, 2019, 2018, 2017, 2016]","[30888, 29757, 30147, 30844, 30888]"
BR,Brasil,43,Rio Grande do Sul,RS,4308003,Faxinal do Soturno,6651,0.72,"[2020, 2019, 2018, 2017, 2016]","[1873, 1853, 1746, 1706, 1615]"
BR,Brasil,43,Rio Grande do Sul,RS,4308052,Faxinalzinho,2256,0.666,"[2020, 2019, 2018, 2017, 2016]","[309, 291, 289, 292, 287]"
BR,Brasil,43,Rio Grande do Sul,RS,4308078,Fazenda Vilanova,4680,0.698,"[2020, 2019, 2018, 2017, 2016]","[817, 833, 791, 726, 728]"
BR,Brasil,43,Rio Grande do Sul,RS,4308102,Feliz,13728,0.75,"[2020, 2019, 2018, 2017, 2016]","[4925, 4787, 4753, 4621, 4795]"
BR,Brasil,43,Rio Grande do Sul,RS,4308201,Flores da Cunha,31352,0.754,"[2020, 2019, 2018, 2017, 2016]","[14298, 14022, 13510, 13403, 12907]"
BR,Brasil,43,Rio Grande do Sul,RS,4308250,Floriano Peixoto,1709,0.663,"[2020, 2019, 2018, 2017, 2016]","[254, 266, 260, 240, 258]"
BR,Brasil,43,Rio Grande do Sul,RS,4308300,Fontoura Xavier,10181,0.661,"[2020, 2019, 2018, 2017, 2016]","[1790, 1716, 1656, 1600, 1719]"
BR,Brasil,43,Rio Grande do Sul,RS,4308409,Formigueiro,6569,0.682,"[2020, 2019, 2018, 2017, 2016]","[754, 799, 785, 797, 880]"
BR,Brasil,43,Rio Grande do Sul,RS,4308433,Forquetinha,2389,0.683,"[2020, 2019, 2018, 2017, 2016]","[401, 439, 419, 435, 432]"
BR,Brasil,43,Rio Grande do Sul,RS,4308458,Fortaleza dos Valos,4252,0.756,"[2020, 2019, 2018, 2017, 2016]","[752, 773, 707, 743, 683]"
BR,Brasil,43,Rio Grande do Sul,RS,4308508,Frederico Westphalen,31675,0.76,"[2020, 2019, 2018, 2017, 2016]","[10917, 10848, 10689, 10833, 10589]"
BR,Brasil,43,Rio Grande do Sul,RS,4308607,Garibaldi,35794,0.786,"[2020, 2019, 2018, 2017, 2016]","[18573, 18198, 16891, 15982, 16876]"
BR,Brasil,43,Rio Grande do Sul,RS,4309555,Harmonia,4967,0.749,"[2020, 2019, 2018, 2017, 2016]","[1667, 1623, 1534, 1439, 1420]"
BR,Brasil,43,Rio Grande do Sul,RS,4308656,Garruchos,2851,0.671,"[2020, 2019, 2018, 2017, 2016]","[285, 328, 314, 326, 285]"
BR,Brasil,43,Rio Grande do Sul,RS,4308706,Gaurama,5447,0.738,"[2020, 2019, 2018, 2017, 2016]","[1212, 1194, 1184, 1237, 1186]"
BR,Brasil,43,Rio Grande do Sul,RS,4308805,General Câmara,8339,0.686,"[2020, 2019, 2018, 2017, 2016]","[725, 778, 750, 809, 874]"
BR,Brasil,43,Rio Grande do Sul,RS,4308854,Gentil,1619,0.733,"[2020, 2019, 2018, 2017, 2016]","[348, 361, 362, 384, 351]"
BR,Brasil,43,Rio Grande do Sul,RS,4308904,Getúlio Vargas,16158,0.746,"[2020, 2019, 2018, 2017, 2016]","[5163, 5207, 5289, 4991, 5079]"
BR,Brasil,43,Rio Grande do Sul,RS,4309001,Giruá,15729,0.721,"[2020, 2019, 2018, 2017, 2016]","[3417, 3343, 3211, 3140, 3048]"
BR,Brasil,43,Rio Grande do Sul,RS,4309050,Glorinha,8304,0.714,"[2020, 2019, 2018, 2017, 2016]","[2110, 2363, 2404, 2599, 2267]"
BR,Brasil,43,Rio Grande do Sul,RS,4309100,Gramado,36864,0.764,"[2020, 2019, 2018, 2017, 2016]","[22223, 24333, 23688, 23259, 22621]"
BR,Brasil,43,Rio Grande do Sul,RS,4309126,Gramado dos Loureiros,2036,0.685,"[2020, 2019, 2018, 2017, 2016]","[236, 244, 221, 217, 182]"
BR,Brasil,43,Rio Grande do Sul,RS,4309159,Gramado Xavier,4378,0.634,"[2020, 2019, 2018, 2017, 2016]","[331, 357, 354, 363, 319]"
BR,Brasil,43,Rio Grande do Sul,RS,4309209,Gravataí,285564,0.736,"[2020, 2019, 2018, 2017, 2016]","[62753, 61817, 61239, 60473, 55901]"
BR,Brasil,43,Rio Grande do Sul,RS,4309258,Guabiju,1478,0.758,"[2020, 2019, 2018, 2017, 2016]","[302, 320, 346, 347, 343]"
